name,address,price,score,foods,recomment,pic
嗑米·干饭人专门店(丰盛里店),上海市静安区茂名北路281弄16号205室,￥196,5.0,"日本料理, 其他日本料理",10,https://dimg04.c-ctrip.com/images/1A0k12000000snc4vB438_R_220_140.jpg
耀华糖果糕点铺(新街里店),府城大道西段60、62号,￥35,5.0,面包甜点,3,https://dimg04.c-ctrip.com/images/1mh1412000bf16giq3364_R_220_140.jpg
王婆大虾(总店),棠溪大道与解放路交叉口向西200米路南十二生肖对面,￥56,5.0,火锅,1,https://dimg04.c-ctrip.com/images/0106z12000aa6vcgqAF35_R_220_140.jpg
韩味美食炭火烤肉(海河路店),海河路喜来登大酒店往东100米路北,￥22,5.0,韩国料理,6,https://dimg04.c-ctrip.com/images/0102612000csrwr72A89F_R_220_140.jpg
万牛膈膜屋(荣华东道店),荣华东道翠钰路路口,￥305,5.0,"烧烤, 居酒屋, 其他日本料理, 日式铁板烧, 烤串, 日本料理",10,https://dimg04.c-ctrip.com/images/0103y12000881fl05CD17_R_220_140.jpg
原医药公司第一家过桥米线,容商豪庭三楼中间电梯西侧,￥10,5.0,快餐简餐,1,https://dimg04.c-ctrip.com/images/0104b12000c7d2b6fC4C9_R_220_140.jpg
馋猫府旋转小火锅·烤肉(北京店),高教园北二街北街家园8区3号楼底商,￥81,5.0,"烤串, 烧烤",1,https://dimg04.c-ctrip.com/images/01067120009ret1j91676_R_220_140.jpg
烧好一只鸡·烧鸡公专门店(通州...,新华西街万达广场金街B区2楼B3-211号(金街8号门楼上)（金街8号门上面）,￥76,5.0,"香锅, 创意菜, 川菜",4,https://dimg04.c-ctrip.com/images/1me5d12000hwdaao34AFB_R_220_140.jpg
云蜀龙阁·金牌水煮鱼(常营店),朝阳北路15号楼1至3层108、109、110,￥132,5.0,"其他川菜, 川菜",3,https://dimg04.c-ctrip.com/images/0106l120009vlqqj79081_R_220_140.jpg
酒一烧鸟·酒场,大沽路403号,￥235,5.0,"日本料理, 其他日本料理, 日式烧烤",7,https://dimg04.c-ctrip.com/images/0100d120009dbexfp88A2_R_220_140.jpg
麻六记(apm店),王府井大街138号apm六层L617（近茶太良品）,￥126,5.0,川菜,4,https://dimg04.c-ctrip.com/images/0102712000agw50vc6B53_R_220_140.jpg
肖四女乐山跷脚牛肉(人大店),万泉河路68号,￥76,5.0,"川菜, 其他川菜",5,https://dimg04.c-ctrip.com/images/0105m12000aq0hj9u4D3B_R_220_140.jpg
佳木斯人在北京(知春路店),知春路29号,￥98,5.0,"烤串, 烧烤",21,https://dimg04.c-ctrip.com/images/1me7012000bgk2b0xFC2B_R_220_140.jpg
六里桥地摊儿烧烤(六里桥店),西三环南路10号院内北侧D1034亿客隆写字楼,￥91,5.0,"烤串, 烧烤",1,https://dimg04.c-ctrip.com/images/0102112000c6e6kue3091_R_220_140.jpg
二十贯食事酒场(好运街餐厅),北京市朝阳区好运街1-12号(近朝阳公园路),￥161,5.0,日本料理,9,https://dimg04.c-ctrip.com/images/01A3f120009zyue6r0EF0_R_220_140.jpg
悠咖啡(燕顺路店),燕顺路美林新东城B区2号楼1楼2号,￥49,5.0,咖啡店,4,https://dimg04.c-ctrip.com/images/100b0k000000ckq5t9D23_R_220_140.jpg
粒上皇(台山店),环北大道43号(中国邮政储蓄对面),￥14,5.0,其他,1,https://dimg04.c-ctrip.com/images/0100q120009ofsf524A77_R_220_140.jpg
Tims咖啡(上海森兰花园城店),启帆路517号森兰花园城1层L103-3号商铺,￥33,5.0,咖啡店,4,https://dimg04.c-ctrip.com/images/0104n120008ww7uth5EF5_R_220_140.jpg
滩羊铺子南北疆特色汇(通州旗舰...,潞邑东路1988国际体育小镇1号楼底商,￥137,5.0,新疆菜,10,https://dimg04.c-ctrip.com/images/0107312000akobxcv974D_R_220_140.jpg
1024 Whisky＆Cocktail Bar,越西路廊桥东侧迎恩门水街4#地块4A-9-108,￥123,5.0,"酒吧/酒馆, 威士忌吧, 鸡尾酒吧",2,https://dimg04.c-ctrip.com/images/0105s12000dtmswp3A87E_R_220_140.jpg
布朗尼经典烘焙坊(御海明珠店),海平路御海明珠二期区2号沿街底商（医院120急救对面）,￥33,5.0,面包甜点,7,https://dimg04.c-ctrip.com/images/100d16000000zmwvfFEC5_R_220_140.jpg
申宴酒楼(徐家汇店),汇联4楼,￥157,5.0,"本帮菜, 江浙菜",11,https://dimg04.c-ctrip.com/images/01A6z120009agx8gr4632_R_220_140.jpg
八合里牛肉火锅(福州万象城店),洪山园路华润万象城5楼L534、L535号,未知价格,5.0,"火锅, 潮汕牛肉火锅",15,https://dimg04.c-ctrip.com/images/1mh4212000axkhjjx6ACC_R_220_140.jpg
杨三孃跷脚牛肉(高新T11店),禾盛京广中心街区负一层,￥51,5.0,川菜,1,https://dimg04.c-ctrip.com/images/01A6x120008waxvpl7268_R_220_140.jpg
太二酸菜鱼(梅江永旺店),友谊南路111号永旺梦乐城梅江永旺店1层L165号铺,未知价格,5.0,"川菜, 酸菜鱼/水煮鱼",1,https://dimg04.c-ctrip.com/images/1mh3o12000gdpx5n67820_R_220_140.jpg
吃茶趣(中山店),No.570号中山北路五段士林区台北市台湾省111室,￥85,5.0,"台湾菜, 其他",2,https://dimg04.c-ctrip.com/images/0102712000b1o7efnA32A_R_220_140.png
拾友捌酒·东北烤肉馆,建设东路58号华润凯旋门18号楼1门,未知价格,5.0,"烧烤, 烤串",5,https://dimg04.c-ctrip.com/images/0100e12000bpg5k4p12B0_R_220_140.jpg
sensory感官甜品店,汪河路108号9门（碧桂园银河商业街帝王圣水池后身）,未知价格,5.0,咖啡店,2,https://dimg04.c-ctrip.com/images/1mh1312000e4pgm7jB382_R_220_140.jpg
海岛椰海·椰子鸡火锅(芳圆里店),东四环中路189号芳圆里IDMALL5层L5004号,￥158,5.0,"打边炉, 火锅",12,https://dimg04.c-ctrip.com/images/01A0r120009u9uqz93E25_R_220_140.png
摩欧客意式餐厅(大都汇店),建设西路2号沈阳龙之梦大都汇五层,未知价格,5.0,西餐,7,https://dimg04.c-ctrip.com/images/1me2412000cevu58yF5E5_R_220_140.jpg
大隐 Whisky Cocktail Bar,高技街35号（毛家桥路与高技街交叉口斜对面）,￥141,5.0,"酒吧/酒馆, 威士忌吧",1,https://dimg04.c-ctrip.com/images/0102812000a75jprk8A17_R_220_140.jpg
聚盛源自助烤涮城(巨川金海岸购...,解放路巨川金海岸E区3楼（扶梯上3楼）,￥65,5.0,自助餐,2,https://dimg04.c-ctrip.com/images/0102712000c46lfkg1C30_R_220_140.jpg
美啤乐,延平路98-1号现所(7-11便利店旁边巷子进去),￥102,5.0,"西餐, 酒吧/酒馆, 其他西餐, 综合清吧",8,https://dimg04.c-ctrip.com/images/0102r120009pmo8sg7BD3_R_220_140.jpg
聚华轩清真涮肉,五圈路诺德三期16号楼与15号楼之间2层2-204号,￥108,5.0,"老北京火锅, 火锅",2,https://dimg04.c-ctrip.com/images/0101o120008o4vy7vBFD2_R_220_140.jpg
双盛园里的妈妈菜(五一广场店),联合路63号,￥93,5.0,海鲜,20,https://dimg04.c-ctrip.com/images/1me2912000etkwn2yC039_R_220_140.jpg
周記饶阳豆腐脑牛肉飯(新义信里...,北长路新义信里7-12101,￥11,5.0,快餐简餐,4,https://dimg04.c-ctrip.com/images/01A03120008loucpk06E0_R_220_140.jpg
PINTXOS西班牙餐厅(德基广场店),中山路18号德基广场二期7楼F712,￥205,5.0,西餐,11,https://dimg04.c-ctrip.com/images/01A3d120008wsdwqa54B8_R_220_140.jpg
VENCHI 闻绮(杭州万象城店),富春路万象城二期B1层S80号铺,￥84,5.0,"面包甜点, 饮品, 冰激凌",2,https://dimg04.c-ctrip.com/images/01A1f1200091chrca175C_R_220_140.jpg
胡扯咖啡,民治路143号（民治路与公园路交叉口）,￥32,5.0,咖啡店,3,https://dimg04.c-ctrip.com/images/1me2w12000curxr75D9F7_R_220_140.jpg
TORO MaKi寿司·日料(中山亭店),湖南省长沙市开福区中山路248-3号,￥104,5.0,"寿司, 日本料理",3,https://dimg04.c-ctrip.com/images/01A59120008zb3ib77E27_R_220_140.jpg
枫林晚音乐餐厅(中华大街店),河北省石家庄市桥西区中华南大街485号一江大厦1层底商,￥130,5.0,创意菜,1,https://dimg04.c-ctrip.com/images/0105e1200087agegy1CF3_R_220_140.jpg
亚洲之心,站南路6号2楼201,￥294,5.0,"酒吧/酒馆, 夜店",1,https://dimg04.c-ctrip.com/images/0102c12000dcbj3q38790_R_220_140.jpg
羊倌·羊蝎子火锅(虹桥龙湖天街...,甬虹路188弄龙湖天街南H栋112号,￥150,5.0,"烤串, 烧烤",13,https://dimg04.c-ctrip.com/images/1me5s12000d9klmlk2662_R_220_140.jpg
九村烤脑花·重庆烧烤(观前街店),苏州市姑苏区观前街吉由巷36号,￥78,5.0,烧烤,1,https://dimg04.c-ctrip.com/images/0104912000942wi27EFF5_R_220_140.jpg
木屋烧烤(河北中山路店),昆纬路华夏巴博幼儿园隔壁,￥79,5.0,"烤串, 烧烤",1,https://dimg04.c-ctrip.com/images/0103a12000917oz2035A6_R_220_140.jpg
野人串吧(青岛总店),武夷山路217号,￥73,5.0,"烤串, 烧烤",24,https://dimg04.c-ctrip.com/images/0105712000ajggqgc8A9B_R_220_140.jpg
乐活iLOHAS RECORDS(IFS国金中心...,解放西路188号IFS国金中心7楼L-706号,￥163,5.0,酒吧/酒馆,3,https://dimg04.c-ctrip.com/images/0103s12000ap52j2g9538_R_220_140.jpg
带你去趟佳木斯(宋家庄自烤店),顺八条宋家庄家园2区35号（比萨到西10米）,￥109,5.0,"烤串, 烧烤",41,https://dimg04.c-ctrip.com/images/1me0g12000e7cgqtdCAAF_R_220_140.jpg
溪,松林路357号尊茂酒店大堂,￥2136,5.0,"其他日本料理, 寿司, 日本料理",2,https://dimg04.c-ctrip.com/images/0103n120009xvwnjgD1B4_R_220_140.jpg
白天鹅迎宾馆(肇庆湖滨店)·荷花,端州区天宁北路82号,￥70,5.0,"粤菜, 海鲜",3,https://dimg04.c-ctrip.com/images/0100e120009vgjyms03E2_R_220_140.jpg
尚吉烧鸟料理,龙华大道银星科技园智界一期综合楼一楼（综合楼）,￥232,5.0,日本料理,2,https://dimg04.c-ctrip.com/images/0104y12000a0qch9y43A3_R_220_140.jpg
一品玫瑰红烤羊排(北工大店),西大望南路周庄嘉园19号院底商201（细园楼上）,￥119,5.0,"其他, 私房菜, 烧烤",4,https://dimg04.c-ctrip.com/images/1me0c12000cky73r87F62_R_220_140.jpg
UNNO-COFFEE GLASSES,陕西省西安市雁塔区高新一路咖啡创业街区18号泰谷椰旁,￥38,5.0,咖啡店,2,https://dimg04.c-ctrip.com/images/01A74120009dsckwh0E22_R_220_140.jpg
豚组食堂(泰达MSD店),第二大街MSD负一层泰食汇6号商铺,￥83,5.0,日本料理,6,https://dimg04.c-ctrip.com/images/0105c120009chhnky5EB9_R_220_140.jpg
新荣记(成都华商店),交子大道33号5层501号,￥1176,5.0,"江浙菜, 其他江浙菜",7,https://dimg04.c-ctrip.com/images/0101k12000b02latq9682_R_220_140.jpg
明洞王妃家·炭火烤肉(银泰百货...,滨江银泰百货C馆5楼502号,￥112,5.0,烧烤,6,https://dimg04.c-ctrip.com/images/1me2h12000euh4yjo2261_R_220_140.jpg
西塔老太太泥炉烤肉(远洋乐堤港...,丽水路58号远洋乐堤港国际Yeah街C区224号（奈雪的茶楼上）,￥145,5.0,烧烤,5,https://dimg04.c-ctrip.com/images/1me5412000bnwtlyzDF54_R_220_140.jpg
哥们儿铁•清真炙子烤肉八大碗(...,顺八条8号院二区1号楼1层101-5,￥81,5.0,"烧烤, 烤肉",2,https://dimg04.c-ctrip.com/images/0106u12000a2q22buB64F_R_220_140.jpg
乐园夜市场(沙河店),沙河地铁站B口昌职路昌平职业学校北向150米（人民公社对面）,￥87,5.0,韩国料理,1,https://dimg04.c-ctrip.com/images/1mh2q12000at50o9i2993_R_220_140.jpg
樂印咖啡馆,外大桥39-1号,￥73,5.0,咖啡店,3,https://dimg04.c-ctrip.com/images/1mh5s12000b4gqvy92D5E_R_220_140.jpg
丁记大排档,"澳门大缆巷23号,EdificioTimCheong",￥118,5.0,"粤菜, 其他粤菜",4,https://dimg04.c-ctrip.com/images/01002120009gi974k2EAF_R_220_140.jpg
元古雲境(五原路店),五原路137号,￥242,5.0,创意菜,30,https://dimg04.c-ctrip.com/images/0101u12000a7xufguA75C_R_220_140.png
十光里火锅馆(锦江东光店),四川省成都市锦江区锦华路1段275号1栋附11号,￥64,5.0,"火锅, 川味/重庆火锅, 重庆火锅",1,https://dimg04.c-ctrip.com/images/1mh2w12000ammqz680D89_R_220_140.jpg
大碗先生(步步高东塘里店),湖南省长沙市雨花区劳动中路86号(步步高东塘里三楼),￥33,5.0,湘菜,5,https://dimg04.c-ctrip.com/images/0105x1200099he3r32AFB_R_220_140.jpg
种稻者(宝龙一城店),宝龙一城b1-26,￥40,5.0,"小吃, 米粉/米线",2,https://dimg04.c-ctrip.com/images/1mh5o12000awko02o6FBE_R_220_140.jpg
深圳文华东方酒店·叁餐,皇岗路5001号深业上城A栋深圳文华东方酒店78层(近莲花山公园、笔架山公园、中心公园),￥617,5.0,"亚洲菜, 西餐, 其他西餐",7,https://dimg04.c-ctrip.com/images/1me0r12000aoxqwsz0F42_R_220_140.jpg
COMMUNE幻师(中骏世界城店),金汇路9号中骏世界城D座1层,￥155,5.0,西餐,26,https://dimg04.c-ctrip.com/images/01A1p120009sgl3h1E7C4_R_220_140.jpg
子小馆·湘(上海广场店),上海市黄浦区淮海路东段中路138号上海广场F1,￥219,5.0,湘菜,4,https://dimg04.c-ctrip.com/images/1me0212000cl5z3m628B3_R_220_140.jpg
粤食佳(三里屯店),北三里社区11号,￥212,5.0,"其他粤菜, 粤菜",14,https://dimg04.c-ctrip.com/images/1me0312000asyy18xBC5A_R_220_140.jpg
天人山水·真意轩,上清幽街1号天人山水大地艺术园内,￥661,5.0,"粤菜, 创意菜, 融合菜, 其他粤菜",14,https://dimg04.c-ctrip.com/images/01036120009bzgwuz3788_R_220_140.jpg
牛角日本烧肉 (翠微万爱美食界店...,复兴路33号翠微商场A座5层A-F5-013,￥191,5.0,"日本料理, 其他日本料理",3,https://dimg04.c-ctrip.com/images/01007120009jwwil287E8_R_220_140.jpg
富鹿西苑,茂名北路245弄18号2楼（丰盛里）,￥545,5.0,"江浙菜, 其他江浙菜",26,https://dimg04.c-ctrip.com/images/01020120009vdswdeC695_R_220_140.jpg
正宗简阳贾家健康羊肉汤,贾家镇中心东路2号,￥58,5.0,快餐简餐,5,https://dimg04.c-ctrip.com/images/01A4712000a2r6zsj86B7_R_220_140.jpg
太食兽泰式茶餐厅(松江印象城店),广富林路松江印象城4楼L430号（皮卡丘旁）,￥135,5.0,"泰国菜, 东南亚菜",11,https://dimg04.c-ctrip.com/images/1me3j12000ari8vyr0940_R_220_140.jpg
月山,中环皇后大道中80号 H Queen's19楼,￥552,5.0,"寿司, 其他日本料理, 日本料理",3,https://dimg04.c-ctrip.com/images/0100d12000j03njhyCCE9_R_220_140.jpg
庙前冰室(侨城坊店),侨香路侨城坊2号楼B101,￥168,5.0,"酒吧/酒馆, 综合清吧",4,https://dimg04.c-ctrip.com/images/0103012000cj4jzvz74B5_R_220_140.jpg
必胜客(洋桥银泰店),大红门西路26号洋桥银泰百货1F-2F(近角门路),￥83,5.0,"西餐, 其他西餐",2,https://dimg04.c-ctrip.com/images/0100d12000953lfww79B3_R_220_140.png
德克士(上东店),潍坊市奎文区福寿东街4369号谷德广场B1,￥25,5.0,快餐简餐,16,https://dimg04.c-ctrip.com/images/100a0k000000cj6e689BA_R_220_140.jpg
余一手串串香火锅·干锅(营门口...,抚琴街道营康路4号金港湾大酒店旁,￥71,5.0,"火锅, 其他火锅",10,https://dimg04.c-ctrip.com/images/01008120008nv2tdtE876_R_220_140.jpg
中粮丰通(北京)食品有限公司,北京市大兴区永大路21号,￥50,5.0,面包甜点,3,https://dimg04.c-ctrip.com/images/100v1f000001g9qhnB7A9_R_220_140.jpg
万岁寿司(城市广场店),先锋中路城市广场新翼2楼209-211号,￥78,5.0,日本料理,1,https://dimg04.c-ctrip.com/images/100n070000002msra4540_R_220_140.jpg
御泉七味铁板烧(高区店),文化西路198号中移铁通院内,￥231,5.0,"日式铁板烧, 日本料理",2,https://dimg04.c-ctrip.com/images/0101p12000aavyxg78AA8_R_220_140.jpg
味千拉面(宁波药行店),药行街152号、156号,￥45,5.0,"日式拉面, 日本料理",1,https://dimg04.c-ctrip.com/images/10070k000000cuedmF1AA_R_220_140.jpg
老同饭店,昌兴街3号（福明路与昌兴街交口东50米）,￥101,5.0,江浙菜,4,https://dimg04.c-ctrip.com/images/1009070000002rnjzF57B_R_220_140.jpg
豪客来牛排(德辉广场0217店),宝盖镇八七路德辉广场新华都百货2楼(近新华都),￥71,5.0,"其他西餐, 西餐",4,https://dimg04.c-ctrip.com/images/1003070000002mryu52C3_R_220_140.jpg
勾家大院·柴锅炖,庞各庄镇西韩路梨花村(梨花剧场西侧),￥96,5.0,农家菜,1,https://dimg04.c-ctrip.com/images/0106412000a42e2ji4A9E_R_220_140.jpg
西关人家(五四西路店),五四西路152号竞秀公园南门,￥48,5.0,其他中餐,5,https://dimg04.c-ctrip.com/images/0103c120009erqj8r5BFB_R_220_140.jpg
大喜来(南都店),湖塘镇新城上街(花园路新城南都对面),￥25,5.0,面包甜点,2,https://dimg04.c-ctrip.com/images/100a0k000000cito378FA_R_220_140.jpg
必胜客(中大科技园店),新港西路135号中山大学（南校区）蒲园区628号中大科技综合楼B座首二层,￥53,5.0,"其他西餐, 西餐",3,https://dimg04.c-ctrip.com/images/0100d12000953lfww79B3_R_220_140.png
辛屯人家,北京市大兴区青云店镇东辛屯村南街11号（闫家小院东侧）,￥79,5.0,"其他, 北京菜",2,https://dimg04.c-ctrip.com/images/10010o000000fs2fl62A5_R_220_140.jpg
必胜客(东方城店),黑龙江中路2111号东方城1层,￥70,5.0,"其他西餐, 披萨, 西餐",5,https://dimg04.c-ctrip.com/images/0100d12000953lfww79B3_R_220_140.png
85度C(常州鸣新中路店),大学城鸣新中路（易买得旁）,￥34,5.0,面包甜点,2,https://dimg04.c-ctrip.com/images/10020k000000cp2eiBBDC_R_220_140.jpg
德克士(印象汇广场店),东风东街印象汇广场1楼（近新华路）,￥24,5.0,快餐简餐,9,https://dimg04.c-ctrip.com/images/10030k000000clskjD671_R_220_140.jpg
必胜客(红谷滩万达店),会展路999号红谷滩万达广场,￥66,5.0,"其他西餐, 披萨, 西餐",7,https://dimg04.c-ctrip.com/images/0100d12000953lfww79B3_R_220_140.png
必胜客(李沧万达店),"巨峰路148号万达广场内128,235号商铺",￥75,5.0,"其他西餐, 披萨, 西餐",3,https://dimg04.c-ctrip.com/images/0100d12000953lfww79B3_R_220_140.png
麦当劳(李沧万达店),巨峰路148号李沧万达广场步行街的建筑物第一层129号商铺,￥30,5.0,"西式快餐, 快餐简餐",1,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/EB/2B/Cghzf1WdREeAOgUHAACqehOYyyE209_R_220_140.jpg
紫燕百味鸡(锦绣路店),中北路126号锦绣江南1组9-7号,￥36,5.0,"小吃, 熟食/卤味/烧腊, 熟食, 快餐简餐",1,https://dimg04.c-ctrip.com/images/0101t1200089vhrz949DC_R_220_140.jpg
豪客来牛排(中原万达店),中原万达1号门金街口,￥76,5.0,"西餐, 其他西餐, 牛排",2,https://dimg04.c-ctrip.com/images/100n0k000000cgnfj0DDA_R_220_140.jpg
李记老牌骨头汤店,花园路16号,￥20,5.0,"小吃, 快餐简餐, 其他快餐, 其他小吃",6,https://dimg04.c-ctrip.com/images/0106h120009dbnlqgA3F1_R_220_140.jpg
卡旺卡(百脑汇乐城店),金寨路136号乐城生活广场1层（百脑汇对面）,￥20,5.0,"面包甜点, 饮品",1,https://dimg04.c-ctrip.com/images/100n0k000000chggm713F_R_220_140.jpg
Helens海伦司(天津路店),天津路56号（胜利街与天津路交叉口西20米路北）,￥68,5.0,"其他西餐, 西餐",2,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0B/0D/C2/Cghzf1WewbCAfcxOAAHj5R74EnE486_R_220_140.jpg
府前楼,县直街7号(近新世纪商场),￥135,5.0,"江浙菜, 其他江浙菜",8,https://dimg04.c-ctrip.com/images/0102u12000a25fhtoA859_R_220_140.jpg
麦当劳(广安门外大街店),红居街十号三号楼北侧,￥33,5.0,"西式快餐, 西餐, 快餐简餐",1,https://dimg04.c-ctrip.com/images/100i0k000000chbrmB146_R_220_140.jpg
麦当劳(北京apm店),王府井大街138号北京apmB103号,￥30,5.0,"西式快餐, 快餐简餐",2,https://dimg04.c-ctrip.com/images/10030k000000ch2gkA8C6_R_220_140.jpg
优美滋(中和路卓越店),银座大厦西侧群楼1-3层（近快乐柠檬）,￥39,5.0,"面包甜点, 面包店, 饮品",3,https://dimg04.c-ctrip.com/images/10070k000000culfl2D88_R_220_140.jpg
麦当劳(桥南得来速餐厅),桥南街南珠路1号,￥26,5.0,"西式快餐, 快餐简餐",11,https://dimg04.c-ctrip.com/images/100e0k000000cfex00C6D_R_220_140.jpg
麦当劳(增城西城路店),增城荔城街西城路23号首层,￥27,5.0,"西式快餐, 快餐简餐",3,https://dimg04.c-ctrip.com/images/100m0k000000ct4fu117F_R_220_140.jpg
华莱士·全鸡汉堡(吉庆街店),江汉三路长盛大厦1附1层4室,￥23,5.0,"西式快餐, 快餐简餐",3,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/0C/DE/CghzgVWeweiAOOsQAACBMABfWZ0902_R_220_140.jpg
津乐园(天赋源店),东城南路与苑北路交口天赋源底商,￥27,5.0,面包甜点,2,https://dimg04.c-ctrip.com/images/10060k000000cjmfc1E0D_R_220_140.jpg
杭州桐庐康莱德酒店中餐厅·乐,分水镇208省道天溪湖旅游度假区印渚2号,￥309,5.0,"其他江浙菜, 江浙菜",8,https://dimg04.c-ctrip.com/images/0104p12000esn7c59C9BB_R_220_140.jpg
